Datetime	hanle_cloud%	merak_cloud%	Hanle pblh merra	Merak pblh merra
2018-07-27 05:55:00	44.635	-99.9	2.236	2.159
2018-07-27 07:30:00	96.8	10.902	2.462	2.323
2018-07-27 16:55:00	92.808	87.534	0.296	0.904
2018-07-27 21:10:00	98.522	89.098	0.592	1.485
2018-07-28 04:55:00	99.444	26.556	2.064	1.909
2018-07-28 08:10:00	85.735	75.457	2.454	2.469
2018-07-28 17:35:00	90.0	80.343	0.643	0.773
2018-07-28 20:15:00	59.254	55.854	0.193	0.649
2018-07-29 05:40:00	16.36	21.616	2.05	2.196
2018-07-29 07:15:00	12.727	15.273	2.316	2.527
2018-07-29 16:40:00	0.129	13.217	0.643	1.327
2018-07-29 20:55:00	0.0	21.077	0.308	0.876
2018-07-29 21:00:00	0.0	-99.9	0.372	0.78
2018-07-30 04:45:00	0.0	0.0	1.812	1.914
2018-07-30 06:25:00	41.905	0.833	2.22	2.291
2018-07-30 08:00:00	0.231	2.835	2.546	2.631
2018-07-30 17:25:00	0.0	1.956	0.264	0.938
2018-07-30 20:00:00	0.0	2.194	0.094	0.272
2018-07-30 20:05:00	0.0	-99.9	0.094	0.272
2018-07-31 05:30:00	43.208	2.875	2.364	2.392
2018-07-31 08:40:00	51.619	24.0	2.651	2.738
2018-07-31 16:30:00	0.188	5.841	0.296	1.131
2018-07-31 20:45:00	2.449	10.535	0.689	1.563
2018-08-01 06:10:00	45.946	17.579	2.456	2.341
2018-08-01 07:45:00	71.537	41.363	2.535	2.52
2018-08-01 17:10:00	0.061	6.941	0.422	0.674
2018-08-01 19:50:00	0.0	0.0	0.205	0.596
2018-08-01 21:30:00	25.0	16.348	0.206	0.521
2018-08-02 05:15:00	3.622	10.286	2.196	2.329
2018-08-02 08:30:00	2.182	19.556	2.413	2.676
2018-08-02 16:15:00	0.0	0.9	0.385	0.809
2018-08-02 20:35:00	0.36	5.167	0.403	0.82
2018-08-03 06:00:00	0.621	7.213	2.461	2.372
2018-08-03 07:35:00	3.438	10.062	2.669	2.539
2018-08-03 17:00:00	12.084	3.404	1.398	0.747
2018-08-03 21:15:00	11.429	0.0	1.127	0.555
2018-08-04 05:05:00	0.087	0.0	2.893	2.812
2018-08-04 08:15:00	44.657	19.939	3.28	3.134
2018-08-04 16:05:00	77.692	12.0	1.019	1.446
2018-08-04 20:20:00	47.946	7.818	1.012	1.37
2018-08-05 05:45:00	27.81	96.444	2.882	2.746
2018-08-05 07:20:00	60.1	96.0	3.176	3.045
2018-08-05 16:45:00	100.0	-99.9	0.479	1.256
2018-08-05 16:50:00	99.288	38.902	0.479	1.256
2018-08-05 21:05:00	98.667	95.067	0.434	0.582
2018-08-06 04:50:00	98.333	94.37	1.981	2.046
2018-08-06 08:05:00	100.0	88.337	2.823	2.853
2018-08-06 17:30:00	40.97	79.333	0.386	0.454
2018-08-06 20:10:00	55.628	38.698	0.576	0.347
2018-08-07 05:35:00	97.476	99.884	1.772	2.216
2018-08-07 07:10:00	100.0	100.0	2.136	2.483
2018-08-07 16:35:00	98.43	81.039	0.24	0.624
2018-08-07 20:50:00	99.765	27.824	0.168	0.239
2018-08-08 06:15:00	88.414	72.276	2.563	2.53
2018-08-08 07:50:00	100.0	-99.9	2.532	2.593
2018-08-08 07:55:00	69.98	63.406	2.532	2.593
2018-08-08 17:20:00	89.66	52.8	0.319	0.669
2018-08-08 19:55:00	96.778	94.0	0.152	0.499
2018-08-09 05:20:00	34.356	15.654	2.31	2.473
2018-08-09 08:35:00	61.548	54.345	2.563	2.735
2018-08-09 16:25:00	89.66	1.28	0.778	1.112
2018-08-09 20:40:00	4.152	6.941	0.422	1.094
2018-08-10 06:05:00	27.2	46.88	2.643	2.797
2018-08-10 07:40:00	42.987	50.286	2.706	2.877
2018-08-10 17:05:00	50.585	32.65	0.493	0.717
2018-08-10 21:20:00	95.077	59.273	1.177	0.457
2018-08-11 05:10:00	13.312	42.357	2.549	2.578
2018-08-11 08:25:00	17.412	25.818	2.983	3.022
2018-08-11 16:10:00	60.0	26.875	0.59	1.288
2018-08-11 20:25:00	86.697	62.878	1.131	0.614
2018-08-12 05:50:00	24.645	52.421	2.599	2.686
2018-08-12 05:55:00	46.8	-99.9	2.599	2.686
2018-08-12 07:30:00	76.314	22.353	2.549	2.711
2018-08-12 16:55:00	75.615	4.157	0.238	1.344
2018-08-12 21:10:00	96.8	63.592	0.134	0.665
2018-08-13 04:55:00	100.0	100.0	1.521	2.172
2018-08-13 08:10:00	100.0	64.099	2.2	2.686
2018-08-13 17:35:00	21.739	77.2	0.171	0.635
2018-08-13 20:15:00	35.344	90.571	0.322	0.763
2018-08-14 05:40:00	26.2	86.748	2.255	2.626
2018-08-14 07:15:00	41.375	93.032	2.447	2.715
2018-08-14 16:40:00	41.319	98.637	1.151	0.618
2018-08-14 20:55:00	0.485	99.897	0.592	0.747
2018-08-14 21:00:00	0.0	-99.9	0.791	0.778
2018-08-15 04:45:00	5.44	37.6	2.127	2.054
2018-08-15 06:25:00	47.167	11.857	2.425	2.49
2018-08-15 08:00:00	30.602	11.255	2.56	2.743
2018-08-15 17:25:00	0.0	59.745	0.242	0.957
2018-08-15 20:00:00	26.235	39.097	0.159	0.598
2018-08-16 05:30:00	98.812	94.292	2.48	2.331
2018-08-16 08:40:00	55.4	86.609	2.634	2.644
2018-08-16 16:30:00	99.938	69.161	0.22	0.431
2018-08-16 20:45:00	99.959	20.277	0.151	0.192
2018-08-17 06:10:00	72.556	56.947	2.494	2.427
2018-08-17 07:45:00	65.099	68.304	2.772	2.504
2018-08-17 17:10:00	100.0	34.788	0.168	0.538
2018-08-18 05:15:00	75.413	45.471	2.088	2.245
2018-08-18 16:15:00	10.244	95.8	0.362	0.869
2018-08-19 06:00:00	21.214	70.2	2.477	2.433
2018-08-19 17:00:00	6.542	1.333	0.606	1.202
2018-08-20 05:05:00	40.089	5.091	2.702	2.593
2018-08-20 16:05:00	30.667	8.769	0.518	1.003
2018-08-21 05:45:00	55.762	69.733	2.315	2.335
2018-08-21 16:45:00	22.182	-99.9	0.573	1.099
2018-08-21 16:50:00	6.167	22.16	0.573	1.099
2018-08-22 04:50:00	3.871	23.818	1.761	2.508
2018-08-22 17:30:00	0.242	9.939	0.933	1.147
2018-08-23 05:35:00	42.885	4.274	2.156	2.317
2018-08-23 16:35:00	11.139	2.359	0.779	0.972
2018-08-24 06:15:00	98.4	64.875	2.292	2.459
2018-08-24 17:20:00	0.0	62.118	0.188	0.519
2018-08-25 05:20:00	2.607	28.78	2.142	2.254
2018-08-25 16:25:00	2.846	14.588	0.587	1.214
2018-08-26 06:05:00	2.756	76.898	2.161	2.295
2018-08-26 17:05:00	0.439	12.488	0.239	0.581
2018-08-27 05:10:00	0.759	0.0	1.833	1.891
2018-08-27 16:10:00	0.0	3.25	0.476	0.875
2018-08-28 05:50:00	0.0	0.053	1.95	1.903
2018-08-28 05:55:00	0.0	-99.9	1.95	1.903
2018-08-28 16:55:00	19.115	65.5	0.752	1.073
2018-08-29 04:55:00	35.75	0.0	1.706	1.666
2018-08-29 17:35:00	8.8	0.571	0.889	1.271
2018-08-30 05:40:00	9.5	0.039	2.131	1.919
2018-08-30 16:40:00	14.565	5.67	0.282	0.787
2018-08-31 04:45:00	18.167	0.0	1.679	1.722
2018-08-31 06:25:00	40.696	0.0	2.161	2.175
2018-08-31 17:25:00	48.558	24.0	0.129	0.548
2018-09-01 05:30:00	0.04	0.215	1.897	1.951
2018-09-01 16:30:00	6.921	32.127	0.199	0.575
2018-09-02 06:10:00	90.889	87.18	2.164	2.228
2018-09-02 17:10:00	96.303	65.313	0.242	0.948
2018-09-03 05:15:00	46.88	87.014	2.178	2.281
2018-09-03 16:15:00	41.7	81.128	0.092	0.832
2018-09-04 06:00:00	81.544	97.967	2.459	2.577
2018-09-04 17:00:00	21.66	14.723	0.606	1.162
2018-09-05 05:05:00	75.913	86.4	2.154	2.375
2018-09-05 16:05:00	82.963	75.852	0.122	0.843
2018-09-06 05:45:00	89.506	82.472	2.436	2.368
2018-09-06 16:45:00	99.208	-99.9	0.141	0.522
2018-09-06 16:50:00	-99.9	98.16	0.141	0.522
2018-09-07 04:50:00	81.257	100.0	1.772	1.994
2018-09-07 17:30:00	99.667	100.0	0.183	0.571
2018-09-08 05:35:00	94.214	99.451	2.199	2.269
2018-09-08 16:35:00	36.405	78.154	0.149	0.542
2018-09-09 06:15:00	95.333	98.839	2.343	2.493
2018-09-09 17:20:00	85.255	93.0	0.074	0.2
2018-09-10 05:20:00	37.727	83.333	2.102	2.531
2018-09-10 16:25:00	18.868	41.255	0.844	1.055
2018-09-11 06:05:00	93.652	98.8	2.451	2.777
2018-09-11 17:05:00	18.074	50.85	0.556	1.02
2018-09-12 05:10:00	30.508	40.784	2.292	2.276
2018-09-12 16:10:00	4.606	18.375	2.051	1.98
2018-09-13 05:50:00	10.167	1.0	3.17	3.099
2018-09-13 16:55:00	82.524	56.66	0.696	0.962
2018-09-14 04:55:00	64.571	19.889	2.163	2.069
2018-09-14 17:35:00	5.4	16.8	0.398	0.546
2018-09-15 05:40:00	24.082	82.455	2.152	2.259
2018-09-15 16:40:00	4.86	19.111	0.675	0.903
2018-09-16 04:45:00	0.0	0.0	1.676	1.753
2018-09-16 06:20:00	-99.9	0.0	2.236	2.323
2018-09-16 06:25:00	27.273	1.2	2.236	2.323
2018-09-16 17:25:00	5.454	22.571	0.562	0.837
2018-09-17 05:30:00	2.0	45.792	2.521	2.688
2018-09-17 16:30:00	26.121	22.75	2.14	1.516
2018-09-18 06:10:00	30.941	18.667	2.992	3.002
2018-09-18 17:10:00	19.42	24.923	2.104	1.055
2018-09-19 05:15:00	17.707	27.652	3.125	3.136
2018-09-19 16:15:00	24.488	55.263	1.242	2.001
2018-09-20 06:00:00	62.526	33.484	2.677	2.939
2018-09-20 17:00:00	5.83	28.463	1.231	1.326
2018-09-21 05:05:00	10.894	31.364	2.231	2.236
2018-09-21 16:05:00	12.615	7.846	0.097	0.728
2018-09-22 05:45:00	100.0	99.912	2.082	2.193
2018-09-22 16:45:00	99.843	85.0	0.061	0.165
2018-09-22 16:50:00	-99.9	93.609	0.061	0.165
2018-09-23 04:50:00	95.625	100.0	1.152	1.752
2018-09-23 17:30:00	98.839	100.0	0.293	1.194
2018-09-24 05:35:00	99.765	99.726	1.609	2.591
2018-09-24 16:35:00	100.0	100.0	1.625	0.619
2018-09-25 06:15:00	63.143	12.133	1.896	1.988
2018-09-25 17:20:00	52.769	52.83	0.081	0.576
2018-09-26 05:20:00	2.876	7.095	1.851	2.092
2018-09-26 16:25:00	45.769	35.84	0.06	0.484
2018-09-27 06:05:00	2.0	5.917	2.23	2.426
2018-09-27 17:05:00	93.59	31.807	0.125	0.728
2018-09-28 05:10:00	1.763	4.0	1.942	2.189
2018-09-28 16:10:00	98.118	78.667	0.56	1.018
2018-09-29 05:50:00	2.4	59.59	2.147	2.235
2018-09-29 16:55:00	39.038	48.431	0.409	1.337
2018-09-30 04:55:00	1.111	26.667	1.645	2.076
2018-09-30 17:35:00	70.609	54.4	0.265	0.995
2018-10-01 05:40:00	3.918	33.0	2.195	2.703
2018-10-01 16:40:00	39.787	23.956	0.32	1.279
2018-10-02 04:45:00	4.667	22.0	2.692	2.659
2018-10-02 06:20:00	-99.9	51.84	2.96	3.086
2018-10-02 06:25:00	41.333	-99.9	2.96	3.086
2018-10-02 17:25:00	31.512	9.302	0.546	1.217
2018-10-03 05:25:00	-99.9	55.61	2.418	3.014
2018-10-03 05:30:00	31.04	60.615	2.418	3.014
2018-10-03 16:30:00	23.81	32.812	0.745	0.468
2018-10-04 06:10:00	29.714	54.0	2.304	2.612
2018-10-04 17:10:00	26.182	14.708	0.218	1.019
2018-10-05 05:15:00	32.932	62.377	2.141	2.26
2018-10-05 16:15:00	29.636	18.9	0.738	0.969
2018-10-06 06:00:00	10.643	58.867	2.902	2.937
2018-10-06 17:00:00	30.021	32.468	0.938	1.307
2018-10-07 05:05:00	4.24	38.381	2.978	2.572
2018-10-07 16:05:00	32.889	69.926	0.519	0.772
2018-10-08 05:45:00	12.419	44.264	2.492	2.404
2018-10-08 16:45:00	28.078	25.172	0.52	0.786
2018-10-09 04:50:00	47.059	44.5	1.893	1.918
2018-10-09 17:30:00	19.862	34.286	0.637	1.014
2018-10-10 05:35:00	13.5	12.427	1.984	2.114
2018-10-10 16:35:00	16.667	16.158	0.81	1.655
2018-10-11 06:15:00	97.571	100.0	2.123	2.245
2018-10-11 17:20:00	12.0	19.857	0.81	1.481
2018-10-12 05:20:00	6.472	17.073	2.29	2.445
2018-10-12 16:25:00	16.326	50.98	0.674	1.543
2018-10-13 06:05:00	10.696	32.0	2.083	2.052
2018-10-13 17:05:00	6.342	8.148	0.411	0.894
2018-10-14 05:10:00	6.456	93.509	2.546	2.827
2018-10-14 16:10:00	14.235	31.152	1.077	1.317
2018-10-15 05:50:00	7.268	15.405	1.983	2.065
2018-10-15 16:55:00	13.638	22.235	0.581	1.028
2018-10-16 04:55:00	2.769	50.333	1.763	2.24
2018-10-16 17:35:00	62.5	100.0	0.853	1.551
2018-10-17 05:40:00	13.567	67.327	1.841	2.158
2018-10-17 16:40:00	15.656	56.0	0.534	1.376
2018-10-18 04:45:00	5.8	-99.9	1.776	1.75
2018-10-18 06:20:00	53.0	35.833	2.488	2.426
2018-10-18 17:25:00	59.048	34.6	1.008	1.135
2018-10-19 05:25:00	22.917	56.758	2.018	2.252
2018-10-19 05:30:00	31.615	-99.9	2.018	2.252
2018-10-19 08:40:00	55.862	98.0	2.268	2.698
2018-10-19 16:30:00	11.815	11.688	0.733	1.048
2018-10-19 20:45:00	41.454	51.636	0.377	0.741
2018-10-20 06:10:00	22.0	47.902	2.453	2.556
2018-10-20 07:45:00	18.374	42.813	2.575	2.747
2018-10-20 17:10:00	10.215	10.294	0.473	0.942
2018-10-20 19:50:00	12.333	-99.9	0.44	0.844
2018-10-20 21:25:00	17.92	35.259	0.35	0.793
2018-10-21 05:15:00	9.892	42.121	2.327	2.7
2018-10-21 08:30:00	44.511	59.915	2.86	2.897
2018-10-21 16:15:00	10.927	10.2	1.113	0.989
2018-10-21 20:30:00	26.297	19.447	1.159	0.524
2018-10-22 06:00:00	46.105	51.492	2.783	2.94
2018-10-22 07:35:00	68.064	59.016	2.838	2.875
2018-10-22 17:00:00	16.688	16.638	0.802	1.237
2018-10-22 21:15:00	35.429	23.535	0.694	1.73
2018-10-23 05:05:00	60.078	49.689	2.357	2.536
2018-10-23 08:15:00	94.529	96.824	2.571	2.81
2018-10-23 16:05:00	27.52	57.0	0.774	0.697
2018-10-23 20:20:00	19.444	14.462	0.629	0.881
2018-10-24 05:45:00	9.954	24.565	2.194	2.162
2018-10-24 07:20:00	11.714	26.872	2.538	2.493
2018-10-24 16:45:00	10.745	10.297	0.767	0.887
2018-10-24 21:00:00	-99.9	0.0	0.678	1.369
2018-10-24 21:05:00	10.848	8.136	0.678	1.369
2018-10-25 04:50:00	4.714	38.24	2.244	2.381
2018-10-25 08:05:00	33.196	47.458	2.972	2.886
2018-10-25 17:30:00	4.0	37.5	1.446	1.653
2018-10-25 20:05:00	-99.9	22.381	1.691	1.731
2018-10-25 20:10:00	17.478	-99.9	1.691	1.731
2018-10-26 05:35:00	15.146	32.962	2.854	2.56
2018-10-26 07:10:00	47.077	72.167	2.947	2.801
2018-10-26 08:45:00	-99.9	83.333	2.823	2.715
2018-10-26 16:35:00	8.667	13.766	0.59	0.557
2018-10-26 20:50:00	11.5	11.742	0.575	0.277
2018-10-27 06:15:00	11.714	54.125	2.695	2.517
2018-10-27 07:50:00	46.92	63.515	2.947	2.769
2018-10-27 17:15:00	4.516	-99.9	2.343	2.067
2018-10-27 17:20:00	9.44	11.774	2.343	2.067
2018-10-27 19:55:00	8.933	14.4	1.899	1.668
2018-10-27 21:35:00	-99.9	100.0	1.586	1.055
2018-10-28 05:20:00	8.404	17.286	1.74	1.674
2018-10-28 08:35:00	4.457	12.235	2.372	2.521
2018-10-28 16:20:00	4.231	-99.9	2.139	1.787
2018-10-28 16:25:00	-99.9	9.469	2.139	1.787
2018-10-28 20:40:00	21.608	20.196	2.155	1.871
2018-10-29 06:05:00	4.454	19.36	2.61	2.51
2018-10-29 07:40:00	6.613	16.26	2.843	2.795
2018-10-29 17:05:00	9.171	7.605	0.613	0.68
2018-10-29 21:20:00	6.533	14.061	0.4	0.758
2018-10-30 05:10:00	3.103	8.873	2.233	2.346
2018-10-30 08:20:00	5.236	-99.9	2.952	3.11
2018-10-30 08:25:00	-99.9	12.491	2.952	3.11
2018-10-30 16:10:00	18.182	45.655	0.299	0.346
2018-10-30 20:25:00	23.448	17.85	0.354	0.112
2018-10-31 05:50:00	11.667	28.974	2.136	2.196
2018-10-31 07:25:00	12.571	30.667	2.834	2.981
2018-10-31 07:30:00	-99.9	53.474	2.834	2.981
2018-10-31 16:55:00	23.922	17.294	0.347	0.719
2018-10-31 21:10:00	32.0	44.923	0.113	0.604
2018-11-01 04:55:00	65.116	70.21	1.475	1.62
2018-11-01 08:10:00	75.852	85.928	2.092	2.684
2018-11-01 17:35:00	14.182	73.875	0.586	1.268
2018-11-01 20:15:00	35.067	80.308	0.673	0.887
2018-11-02 05:40:00	70.8	100.0	1.888	2.42
2018-11-02 07:15:00	96.471	100.0	2.917	2.966
2018-11-02 16:40:00	27.297	55.422	0.76	1.602
2018-11-02 20:55:00	99.833	70.769	0.995	1.079
2018-11-03 04:45:00	98.909	-99.9	2.164	2.171
2018-11-03 06:20:00	85.833	99.36	2.613	2.713
2018-11-03 08:00:00	73.942	97.373	2.259	2.103
2018-11-03 17:25:00	38.9	99.368	0.777	1.077
2018-11-03 20:00:00	29.889	98.839	0.986	1.151
2018-11-04 05:25:00	37.267	95.828	1.568	1.48
2018-11-04 08:40:00	65.286	99.5	1.653	1.7
2018-11-04 16:30:00	14.064	24.516	0.748	1.412
2018-11-04 20:45:00	19.677	19.677	0.44	0.53
2018-11-05 06:10:00	29.444	97.8	2.858	2.453
2018-11-05 07:45:00	44.174	98.4	3.04	2.287
2018-11-05 17:10:00	7.03	28.0	1.062	1.967
2018-11-05 19:50:00	4.571	-99.9	0.729	1.609
2018-11-05 21:25:00	1.714	13.692	0.444	0.703
2018-11-06 05:15:00	17.543	29.454	1.063	0.842
2018-11-06 08:30:00	18.128	29.954	2.469	2.462
2018-11-06 16:15:00	5.622	16.78	0.502	0.099
2018-11-06 20:30:00	8.44	13.745	0.057	0.057
2018-11-07 05:55:00	-99.9	37.0	1.67	0.978
2018-11-07 06:00:00	9.172	24.906	1.832	1.558
2018-11-07 07:35:00	14.032	26.82	2.061	1.727
2018-11-07 17:00:00	18.0	18.99	0.088	0.126
2018-11-07 21:15:00	10.514	15.487	0.057	0.057
2018-11-08 05:00:00	-99.9	24.356	1.336	1.297
2018-11-08 05:05:00	4.766	-99.9	1.336	1.297
2018-11-08 08:15:00	19.235	48.8	1.944	1.891
2018-11-08 16:05:00	8.8	63.333	0.239	0.912
2018-11-08 17:40:00	-99.9	98.667	0.132	0.802
2018-11-08 20:20:00	46.592	31.631	0.058	0.293
2018-11-09 05:45:00	10.575	30.462	1.526	1.357
2018-11-09 07:20:00	39.707	49.949	1.881	1.586
2018-11-09 16:45:00	38.92	36.198	0.155	0.34
2018-11-09 21:00:00	-99.9	27.857	0.164	0.309
2018-11-09 21:05:00	17.763	26.5	0.164	0.309
2018-11-10 04:50:00	5.375	51.879	1.265	1.367
2018-11-10 08:05:00	71.167	94.042	1.975	2.129
2018-11-10 17:30:00	20.333	66.0	0.849	1.023
2018-11-10 20:05:00	-99.9	57.3	0.32	0.584
2018-11-10 20:10:00	29.083	-99.9	0.32	0.584
2018-11-11 05:35:00	93.359	93.437	1.478	1.373
2018-11-11 07:10:00	95.667	100.0	1.623	1.549
2018-11-11 08:45:00	-99.9	100.0	1.65	1.54
2018-11-11 16:35:00	27.282	23.526	0.605	0.982
2018-11-11 20:50:00	21.425	30.593	0.494	1.035
2018-11-12 06:15:00	42.933	95.125	2.119	1.811
2018-11-12 07:50:00	61.505	99.72	2.375	2.357
2018-11-12 17:15:00	27.482	42.118	0.995	0.77
2018-11-12 17:20:00	-99.9	81.622	0.995	0.77
2018-11-12 19:55:00	89.875	92.286	0.875	0.847
2018-11-12 21:35:00	-99.9	100.0	1.2	1.004
2018-11-13 05:20:00	19.632	100.0	2.205	1.789
2018-11-13 08:35:00	91.0	100.0	2.691	2.189
2018-11-13 16:20:00	15.674	80.49	1.207	1.277
2018-11-13 16:25:00	-99.9	100.0	1.207	1.277
2018-11-13 20:40:00	18.058	43.372	0.628	0.706
2018-11-14 06:05:00	48.596	93.333	2.171	2.331
2018-11-14 07:40:00	63.532	90.773	2.398	2.396
2018-11-14 17:05:00	95.951	76.395	0.836	0.947
2018-11-14 21:20:00	75.704	98.118	0.763	0.792
2018-11-15 05:10:00	36.14	53.02	2.567	2.859
2018-11-15 08:20:00	40.0	96.41	3.003	2.965
2018-11-15 08:25:00	-99.9	100.0	3.003	2.965
2018-11-15 16:10:00	16.4	65.25	1.454	1.684
2018-11-15 20:25:00	47.721	20.35	1.297	1.334
2018-11-16 05:50:00	32.167	74.442	2.035	1.244
2018-11-16 07:25:00	37.143	94.417	3.053	2.124
2018-11-16 16:55:00	19.192	24.392	1.79	2.14
2018-11-16 21:10:00	10.609	11.385	1.061	1.346
2018-11-17 04:55:00	11.625	40.625	0.949	0.773
2018-11-17 08:10:00	16.857	32.916	1.603	1.637
2018-11-17 17:35:00	97.936	99.097	0.601	0.419
2018-11-17 20:15:00	83.86	74.0	0.907	0.105
2018-11-18 05:40:00	69.592	90.852	1.078	0.511
2018-11-18 07:15:00	70.625	91.867	1.477	1.359
2018-11-18 16:40:00	7.297	26.697	0.508	0.639
2018-11-18 20:55:00	16.343	28.312	0.236	0.58
2018-11-19 04:45:00	16.167	-99.9	1.015	0.864
2018-11-19 06:20:00	21.739	75.538	1.431	1.415
2018-11-19 08:00:00	42.154	78.196	1.582	1.599
2018-11-19 17:25:00	18.546	95.619	0.443	0.807
2018-11-19 20:00:00	14.118	100.0	0.349	0.616
2018-11-20 05:25:00	11.2	28.298	0.788	0.541
2018-11-20 08:40:00	21.806	35.733	2.114	1.436
2018-11-20 16:30:00	6.812	14.623	0.081	0.431
2018-11-20 20:45:00	3.838	35.02	0.157	0.215
2018-11-21 06:10:00	4.8	38.439	1.613	1.197
2018-11-21 07:45:00	39.13	32.318	1.856	1.597
2018-11-21 17:10:00	4.478	18.743	0.057	0.118
2018-11-21 19:50:00	49.2	-99.9	0.057	0.057
2018-11-21 21:25:00	100.0	96.16	0.057	0.056
2018-11-22 05:15:00	45.314	91.446	1.05	0.216
2018-11-22 08:30:00	40.636	55.454	2.701	2.924
2018-11-22 16:15:00	3.22	52.2	0.486	0.957
2018-11-22 20:30:00	19.876	22.237	0.102	0.393
2018-11-23 05:55:00	1.454	28.062	0.349	0.296
2018-11-23 06:00:00	7.913	-99.9	1.273	0.997
2018-11-23 07:35:00	10.903	24.933	1.811	1.288
2018-11-23 17:00:00	10.557	15.292	0.38	1.642
2018-11-23 21:15:00	3.243	11.4	0.38	1.431
2018-11-24 05:00:00	5.727	21.368	0.319	0.17
2018-11-24 08:15:00	7.942	21.044	1.321	1.047
2018-11-24 20:20:00	7.714	10.892	0.058	0.057
2018-11-25 07:20:00	30.667	93.579	1.88	2.238
2018-11-25 21:00:00	-99.9	10.75	2.004	1.965
2018-11-25 21:05:00	4.828	-99.9	2.004	1.965
2018-11-26 08:05:00	12.124	42.625	1.656	1.053
2018-11-26 20:05:00	-99.9	13.846	0.057	0.057
2018-11-26 20:10:00	5.388	-99.9	0.057	0.057
2018-11-27 07:10:00	3.167	95.692	1.725	2.243
2018-11-27 08:45:00	-99.9	100.0	1.783	2.473
2018-11-27 20:50:00	73.163	100.0	0.313	0.76
2018-11-28 06:15:00	76.0	95.625	1.532	1.508
2018-11-28 07:50:00	54.812	99.111	1.63	1.697
2018-11-28 17:15:00	2.815	52.706	0.122	0.877
2018-11-28 19:55:00	12.258	17.28	0.162	1.383
2018-11-28 21:35:00	-99.9	100.0	0.158	1.421
2018-11-29 05:20:00	33.409	62.937	1.312	0.92
2018-11-29 08:35:00	86.788	100.0	1.825	1.53
2018-11-29 16:20:00	12.08	67.755	0.058	1.115
2018-11-29 20:40:00	9.752	20.238	0.057	0.329
2018-11-30 06:05:00	17.021	31.231	2.3	1.825
2018-11-30 07:40:00	78.909	58.0	2.405	2.0
2018-11-30 17:05:00	4.976	10.558	0.057	0.057
2018-11-30 21:20:00	0.0	12.645	0.056	0.056
2018-12-01 05:10:00	8.678	27.019	1.13	1.009
2018-12-01 08:20:00	13.964	59.059	1.754	1.338
2018-12-01 08:25:00	-99.9	43.818	1.754	1.338
2018-12-01 16:10:00	27.273	95.0	0.656	1.708
2018-12-01 20:25:00	23.349	53.05	0.495	0.947
2018-12-02 05:50:00	8.767	89.4	2.626	1.394
2018-12-02 07:25:00	13.633	88.163	3.053	1.917
2018-12-02 16:50:00	6.952	-99.9	1.32	0.382
2018-12-02 16:55:00	-99.9	14.98	1.32	0.382
2018-12-02 21:10:00	5.021	8.0	0.355	0.468
2018-12-03 04:55:00	16.632	45.889	0.412	0.135
2018-12-03 08:10:00	11.132	25.905	1.783	1.182
2018-12-03 17:35:00	35.167	59.273	0.057	0.057
2018-12-03 20:15:00	11.525	9.961	0.057	0.056
2018-12-04 05:40:00	5.88	24.0	0.972	0.361
2018-12-04 07:15:00	5.067	16.645	1.557	1.228
2018-12-04 16:40:00	28.756	14.483	0.066	0.057
2018-12-04 20:55:00	7.0	12.41	0.057	0.056
2018-12-05 04:45:00	50.667	-99.9	0.265	0.158
2018-12-05 06:20:00	34.609	77.217	2.007	1.382
2018-12-05 08:00:00	52.654	98.706	2.343	2.119
2018-12-05 20:00:00	8.121	63.625	0.274	0.569
2018-12-06 05:25:00	10.8	92.511	1.611	2.072
2018-12-06 08:40:00	100.0	100.0	2.791	2.525
2018-12-06 16:30:00	10.286	15.607	1.678	1.133
2018-12-06 20:45:00	7.551	14.706	1.342	0.251
2018-12-07 06:10:00	18.632	26.244	2.103	1.517
2018-12-07 07:45:00	17.231	34.607	2.203	2.0
2018-12-07 17:10:00	16.239	34.551	0.202	1.09
2018-12-07 19:50:00	91.0	-99.9	0.382	0.993
2018-12-07 21:25:00	69.636	83.556	0.089	0.581
2018-12-08 05:15:00	33.797	59.015	1.684	1.408
2018-12-08 08:30:00	79.692	99.628	2.203	1.928
2018-12-08 16:15:00	34.421	72.4	0.269	0.589
2018-12-08 20:30:00	18.748	38.894	0.509	0.853
2018-12-09 05:55:00	6.712	59.0	1.367	1.122
2018-12-09 07:35:00	27.238	72.933	1.674	1.485
2018-12-09 17:00:00	14.408	63.588	0.507	0.812
2018-12-09 21:15:00	89.514	88.0	0.382	0.301
2018-12-10 05:00:00	100.0	99.81	1.466	1.258
2018-12-10 08:15:00	93.576	98.588	2.13	1.989
2018-12-10 16:05:00	100.0	100.0	1.054	1.351
2018-12-10 17:40:00	-99.9	100.0	0.859	1.396
2018-12-10 20:20:00	74.444	99.522	0.999	0.937
2018-12-11 05:45:00	62.364	92.13	2.7	2.113
2018-12-11 07:20:00	93.954	100.0	2.721	2.636
2018-12-11 16:45:00	38.931	54.455	0.694	1.072
2018-12-11 21:00:00	-99.9	67.226	1.284	0.928
2018-12-11 21:05:00	79.93	-99.9	1.284	0.928
2018-12-12 04:50:00	98.5	100.0	2.65	2.004
2018-12-12 06:25:00	-99.9	100.0	2.712	2.583
2018-12-12 06:30:00	-99.9	100.0	2.712	2.583
2018-12-12 08:05:00	93.796	100.0	2.612	2.464
2018-12-12 17:30:00	74.424	100.0	1.058	1.19
